review_id	review_text	review_author	review_url	review_domain	review_date	category	is_fake
review_10362	"Entidades recomendam vacina contra a Covid para gestantes com diabetes, obesidade e hipertensão arterial 
Vacina contra o novo coronavírus ainda não foi testada em gestantes, mas organizações de saúde defendem que o Sars-Cov-2 é um risco maior às gravidas e aos bebês.
o sociedade brasileiro diabete sbd e o sociedade brasileiro endocrinologia e metabologia sbem recomendar seguir orientação ministério saudar o vacinar o covid-19 aplicar mulher grávido diabete mellitus obesidade hipertensão arterial sistêmica o sbem o sbd recomendação seguir noto técnico divulgar governar federal o objetivo evitar complicação mulher e o beber orientação acordar o portar ministério saudar recomendar o vacinação gestante lactante e puérpera mulher período dia o doença prévio comorbidades acordar observatório obstétrico brasileiro covid-19 oobr covid-19 o morte gestante e mãe recém-nascidos puérpera covid-19 dobrar médio semanal"	G1	https://g1.globo.com/bemestar/vacina/noticia/2021/04/24/entidades-recomendam-vacina-contra-a-covid-para-gestantes-com-diabetes-obesidade-e-hipertensao-arterial.ghtml	globo.com	24/04/2021	saúde	-1
review_06238	"'Teremos de jogar nossa cerveja no ralo': o temor dos pubs britânicos com novo lockdown  

recordar caso diário covid-19 o reinar unir preparar enfrentar lockdown quarentenar obrigatório e regrar rígido temido particular pub britânico o quinta-feira o lockdown entrar vigor proibir pub e restaurante abrir portar exceto vender comido viagem delivery atividades essencial comprar e lazer"	Russell Hotten	https://noticias.uol.com.br/ultimas-noticias/bbc/2020/11/02/teremos-de-jogar-nossa-cerveja-no-ralo-o-temor-dos-pubs-britanicos-com-novo-lockdown.htm	uol.com.br	02/11/2020	saúde	-1
review_12850	"Bruno Covas engrossa coro contra o racismo e destaca desigualdade no Brasil  

o prefeito paulo brunir cova psdb-sp engrossar o corar o racismo mundo o assassinato ex-segurança george floyd policial branco minneapolis semana passar mobilizar personalidade e autoridade mundo tornar temer cova lembrar assassinato menino joão pedrar rir janeiro jovem ano morto polícia operação gonçalo maio"		https://noticias.uol.com.br/videos/2020/06/03/bruno-covas-engrossa-coro-contra-o-racismo-e-destaca-desigualdade-no-brasil.htm	uol.com.br	03/06/2020	saúde	-1
review_18064	"golpe ong doar filhote spitz shih tzu o facebook

reparar o quantidade publicação encontrar rápido buscar"	marco faustino	https://www.e-farsas.com/e-golpe-ong-nao-esta-doando-filhotes-de-spitz-ou-shih-tzu-no-facebook.html	r7.com	31/10/2020	entretenimento	1
review_19885	"Especialistas contradizem Trump no Congresso sobre contenção de testes de covid-19  

o principal especialista doença infeccioso unir anthony fauci hoje audiência congresso donald trump pedir reduzir teste coronavírus comentário presidente n sentir acender alertar nenhum instruir o reduzir teste fauci o painel câmara representante esforço mitigar o pandemia matar pessoa unir o óbito confirmar fevereiro verdade teste acrescentar fauci o o d autoridade saudar assessorar o casar branco responder hesitação legislador perguntar o presidente haver pedir diminuir exame"		https://noticias.uol.com.br/ultimas-noticias/afp/2020/06/23/especialistas-contradizem-trump-no-congresso-sobre-contencao-de-testes-de-covid-19.htm	uol.com.br	23/06/2020	saúde	-1
review_01415	"Por que tantas pessoas insistem em não usar máscara? Freud explica 

ano pandemia e sucessivo recorde morte parecer assustar parcelar brasileiro comum gente máscara o pedir errar o tornar perigoso locar gerar aglomeração ônibus e comércio ruir o acessório tornar obrigatório impedir o vírus nariz bocar o gotícula salivar alguém converso espirrar tossir o barreirar proteção importante sintoma covid-19 demorar dia manifestar infectar silencioso assintomático transmitir o vírus informação e riscar pessoa resistir o psicanalista maria homem professorar fundação armar alvar pentear faap o humanar plenamente racional pregar o filósofo grego aristóteles e o explicação máscara pai psicanálise sigmund freud 1856-1939 — freud explicar e pós-freudianamente explicar século xix aumentar o campar compreender o humanar sobretudo racional ai surgir o psicologia o psiquiatria e o freud o matriz freudiano ancorar conceito inconsciente o humanar basicamente inconsciente e impulso controlar deter o origem entender — explicar maria misto racionalidade loucura e fantasiar o humanar regredir o infantil medo arcaico deparar ameaçar revelar fragilidade — o fato acontecer profundar camada tectônicas mental e psíquico espécie n consciência irreversível vulnerabilidade — afirmar o psicanalista salvador pátrio mito mimi covarde teatro morrer asfixiar ... desdenhar condição humano fragilidade doença mortalidade o lógico delirante lógico o neurocientista cláudia santana o benéfico pessoa diferente aprendizado e resistir o mudar hábito — o camisa cinto segurança capacete demorar pessoa convencer o precisar político público campanha educativo pessoa mudar hábito — explicar cláudia afirmar o percepção riscar diferir pessoa e o ilusão saudável e o vírus o neurocientista lembrar converso pessoa o humanar esperar pistar visual comunicação rostir tampar acontecer admitir gente fácil máscara independentemente discurso político o acessório pessoa recorrer aoauto enganir argumentar o neurocientista acreditar infectar preferir acreditar sair fácil comprar kit remédio baratar e achar protegido — auto enganir o acreditar — resumir — pessoa deixar o máscara burro egoísta haver série diferente errar motivo diferente o autoengano incluir cláudia santana deixar-se enganar teoria conspiração e fake news atribuir o doença o invenção perigoso efeito d mecanismo acabar criar justificativo o máscara — sociedade achismo espaçar gente errar sortir infectar sintoma leve e continuar achar justificativo plausível infelizmente morrer o pessoa convencer o problema chegar — acrescentar"	Aline Ribeiro e Cleide Carvalho	https://extra.globo.com/noticias/coronavirus/por-que-tantas-pessoas-insistem-em-nao-usar-mascara-freud-explica-24956768.html	globo.com	Publicado	saúde	-1
review_14026	"Prefeitura acusa empresa de colocar cadáveres em contêiner sem segurança  

A prefeitura de Duque de Caxias (RJ) acusa uma empresa que administra os cemitérios da cidade de colocar cadáveres de pessoas mortas com covid-19 em contêineres sem segurança e que oferecem risco de contaminação às populações vizinhas. Nesta setxa-feira (1º), cinco corpos estavam numa instalação provisória ao lado de uma favela, segundo a assessoria da prefeitura."		https://noticias.uol.com.br/videos/2020/05/01/prefeitura-acusa-empresa-de-colocar-cadaveres-em-conteiner-sem-seguranca.htm	uol.com.br	01/05/2020	saúde	-1
review_03609	"Bahia tem mais oito leitos de Suporte Ventilatório Pulmonar autorizados

leito suportar ventilatório pulmonar atendimento exclusivo o paciente confirmar suspeito covid-19 autorizar ministério saudar n quinta-feira 06/05 o bahia o medir reforçar atendimento único saudar sus hospital especializar unidade misto hospital pequeno portar pronto socorro unidade pronto atendimento hospital campanha e hospital gerar autorização caráter excepcional e temporário destinar município guanambi e serrar ramalhar o repassar mensal r$ 114,8 correspondente o abril o portar autorizar leito publicar diário oficial união – acesse leito suportar ventilatório pulmonar voltar paciente covid-19 evoluir gravar necessitar suportar oxigênio"	Ministério da Saúde(61) 3315-3580 / 2351	https://www.gov.br/saude/pt-br/assuntos/noticias/bahia-tem-mais-oito-leitos-de-suporte-ventilatorio-pulmonar-autorizados-1	gov.br	06/05/2021	saúde	-1
review_17991	"A exclusão da biometria nas eleições municipais se deu também para evitar aglomerações
Publicações compartilhadas mais de 3,6 mil vezes nas redes sociais desde o final de julho deste ano afirmam que o Tribunal Superior Eleitoral decidiu não empregar a identificação biométrica nas eleições municipais de novembro para “não usar o dedo” devido à covid-19, ironizando o fato de, nas urnas eletrônicas, ser necessário pressionar os botões. O protocolo sanitário elaborado pelo TSE explica, contudo, que a exclusão da biometria ocorreu para evitar aglomeração e formação de filas, além de reduzir as superfícies de contato com objetos.Envie-nos por WhatsApp Email
“ ‘ jênios ’ tse decidir utilizar o biometria n eleição o dedo causar pandemia perguntar o digitar urna eletrônica o dedo o língua ” o texto compartilhar milhar facebook acompanhar foto atual presidente tribunal superior eleitoral tse o ministrar luís roberto barroso publicação circular o o julho instagram e twitter julho d ano o tse anunciar iriar seguir recomendação apresentar infectologistas prestar consultoria sanitário eleição novembro o decisão excluir o necessidade identificação biométrico o integrar médico hospital sírio-libanês fundação oswaldo cruz fiocruz e hospital albert einstein"	AFP Brasil	https://checamos.afp.com//exclusao-da-biometria-nas-eleicoes-municipais-se-deu-tambem-para-evitar-aglomeracoes	afp.com	2/10/2020	brasil	1
review_01953	"SC: Homem de 32 anos que morreu por coronavírus era saudável, diz irmã  

Das 12 mortes por covid-19 já confirmadas em Santa Catarina, duas chamam atenção pela idade das vítimas. No sábado (4), o representante comercial Aislan Corrêa, de São Ludgero, morreu aos 32 anos, após ficar internado por 17 dias. Na manhã de hoje, o músico Deison Freitas, de 34 anos, foi a primeira vítima da doença na cidade de Tubarão. Em ambos os casos, as vítimas não tinham histórico de doenças respiratórias ou comorbidades. Aislan praticava atividades físicas, não bebia e nem fumava. Seu trabalho envolvia viajar pelo estado, mas ele estava de férias quando percebeu os primeiros sintomas, no dia 12 de março. Após uma semana, foi internado; três dias depois, já estava na UTI e com teste positivo para covid-19. A partir de então, sua família ficou em isolamento, embora sem apresentar sintomas. Ele era casado, tinha um filho de dois anos e estava em constante contato com os pais e a irmã, Daiane. Todos ficaram confinados por 15 dias, sob acompanhamento da vigilância epidemiológica de São Ludgero. A última vez que Aislan viu os pais foi no dia 18, antes de ser internado. Após sofrer uma parada cardiorrespiratória, ele morreu na UTI do Hospital São Donato, em Içara. ""O hospital já havia nos informado que o caixão estaria lacrado. Ninguém da família poderia ter contato com ele. Foi direto para o crematório e nem no crematório meus pais foram"", conta Daiane."	Rafael Krieger	https://noticias.uol.com.br/cotidiano/ultimas-noticias/2020/04/07/sc-homem-de-32-anos-que-morreu-por-coronavirus-era-saudavel-diz-irma.htm	uol.com.br	07/04/2020	saúde	-1
review_15855	"Paraíba tem mais 33 leitos de UTI Covid-19 autorizados

O Ministério da Saúde autorizou, nesta terça-feira (4/5), mais 33 leitos de UTI adulto ao estado da Paraíba para atendimento exclusivo aos pacientes graves com Covid-19, em caráter excepcional e temporário. A medida reforça a estrutura hospitalar e dá continuidade ao apoio que a pasta vem prestando aos estados, municípios e Distrito Federal desde o início da pandemia. Os municípios de Cajazeiras, João Pessoa e Patos foram beneficiados, conforme portarias publicadas no Diário Oficial da União (DOU) – acesse aqui e aqui. O valor do repasse mensal será de R$ 1,5 milhão, correspondente à abril. Além desses, o Ministério da Saúde já autorizou 259 leitos de UTI Covid-19 para a Paraíba em 2021 – um investimento de mais de R$ 19,8 milhões."		https://www.gov.br/saude/pt-br/assuntos/noticias/paraiba-tem-mais-33-leitos-de-uti-covid-19-autorizados	gov.br	06/05/2021	saúde	-1
review_18062	"Governo Bolsonaro libera 23% do dinheiro para combater coronavírus  

morto dia o brasil tornar o epicentro pandemia coronavírus mundo o governar federal lentar liberação dinheiro aprovar combater o crise sanitário acordar estudar cns nacional saudar e ipea instituto pesquisar econômica aplicar o ministério saudar pagar dinheiro prometer o união destinar o o ministério saudar r$ 34,5 bilião impedir o avançar pandemia matar brasileiro recurso começar o liberar março acordar o estudar dinheiro sair cofre público o conta-gotas o dia maio r$ 10,4 bilião 30,3 verba empenhar garantir r$ 8,1 bilião pago fato o equivalente o r$ 12,1 bilião o ministério contratar leito comprar maquinário e epi equipamento proteção individual r$ 2,5 bilião 21,3 empenhar e r$ milhão efetivamente pago 4,9"	Wanderley Preite Sobrinho	https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/05/27/governo-bolsonaro-libera-apenas-23-do-dinheiro-para-combater-a-pandemia.htm	uol.com.br	27/05/2020	saúde	-1
